video_id,title,publishedAt,channelId,channelTitle,categoryId,description,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"PPHM0ZnYAR4","京急線時速120キロで・・・踏切でトラックが立ち往生か(19/09/05)","2019-09-05T11:39:44.000Z","UCGCZAYq5Xxojl_tSXcVJhiQ","ANNnewsCH","25","車内に取り残された乗客は「火が出ている」とパニックになったといいます。時速120キロものスピードが出ていた京浜急行の電車とトラックが衝突。男性1人が死亡、子どもを含む29人がけがをする大事故となりました。　踏切内で立ち往生するトラックに、約500人の乗客を乗せた時速120キロ近いスピードを出した快速特急が衝突。直後にトラックが炎上する事故が起きました。事故が起きたのは5日午前11時40分すぎ。場所は京浜急行の神奈川新町駅に隣接する踏切でした。電車は1両目から3両目までが脱線。トラックの積み荷660ケース分の果物が散乱しました。　目撃者によりますと、トラックは線路沿いの細い路地から出てきたということです。しかし、その際に車両の先頭部分が踏切の中に入ってしまい、切り返そうとしましたが車体が大きすぎてなかなか抜け出すことがきなかったということです。電車が近付くなか、切り返しがうまくいかず標識に接触していました。　この事故でトラックの運転手とみられる67歳の男性が死亡。重傷5人を含む29人が負傷。子どもも含まれているということです。夕方のラッシュの時間帯を迎えるなか、京浜急行は京急川崎駅と上大岡駅間の上下線で運転を見合わせていて、復旧のめどはたっていません。[テレ朝ｎｅｗｓ] https://news.tv-asahi.co.jp","19.13.09","ニュース|NEWS|ANN|テレビ朝日|テレ朝|tvasahi|TV ASAHI|ニュース企画|渡辺宜嗣|林美沙希|provided|菅原知弘|京浜急行|脱線|衝突|トラック|運転見合わせ","243099","747","215","0","https://i.ytimg.com/vi/PPHM0ZnYAR4/default.jpg","True","False","車内に取り残された乗客は「火が出ている」とパニックになったといいます。時速120キロものスピードが出ていた京浜急行の電車とトラックが衝突。男性1人が死亡、子どもを含む29人がけがをする大事故となりました。　踏切内で立ち往生するトラックに、約500人の乗客を乗せた時速120キロ近いスピードを出した快速特急が衝突。直後にトラックが炎上する事故が起きました。事故が起きたのは5日午前11時40分すぎ。場所は京浜急行の神奈川新町駅に隣接する踏切でした。電車は1両目から3両目までが脱線。トラックの積み荷660ケース分の果物が散乱しました。　目撃者によりますと、トラックは線路沿いの細い路地から出てきたということです。しかし、その際に車両の先頭部分が踏切の中に入ってしまい、切り返そうとしましたが車体が大きすぎてなかなか抜け出すことがきなかったということです。電車が近付くなか、切り返しがうまくいかず標識に接触していました。　この事故でトラックの運転手とみられる67歳の男性が死亡。重傷5人を含む29人が負傷。子どもも含まれているということです。夕方のラッシュの時間帯を迎えるなか、京浜急行は京急川崎駅と上大岡駅間の上下線で運転を見合わせていて、復旧のめどはたっていません。[テレ朝ｎｅｗｓ] https://news.tv-asahi.co.jp"
"-PZsSWwc9xA","Billie Eilish - all the good girls go to hell","2019-09-04T18:00:10.000Z","UCDGmojLIoWpXok597xYo8cg","BillieEilishVEVO","10","Listen to WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?, out now: http://smarturl.it/BILLIEALBUM Directed by: Rich LeeProduction Company: Drive Studios A note from Billie: right now there are millions of people all over the world begging our leaders to pay attention. our earth is warming up at an unprecedented rate, icecaps are melting, our oceans are rising, our wildlife is being poisoned and our forests are burning. on september 23rd, the UN will host the 2019 Climate Action Summit to discuss how to tackle these issues. the clock is ticking. on friday september 20th and friday september 27th you can make your voice be heard. take it to the streets. #climatestrike https://globalclimatestrike.netFollow Billie Eilish:Facebook: https://www.facebook.com/billieeilishInstagram: https://www.instagram.com/billieeilishTwitter: https://twitter.com/billieeilishYouTube: https://www.youtube.com/BillieEilishEmail: http://smarturl.it/BillieEilishEmailStore: http://smarturl.it/BillieEilishStoreMusic video by Billie Eilish performing all the good girls go to hell. © 2019 Darkroom/Interscope Recordshttp://vevo.ly/hrf8uY","19.13.09","Billie|Eilish|all|the|good|girls|go|to|hell|Darkroom|Alternative","47064609","3289129","210525","223323","https://i.ytimg.com/vi/-PZsSWwc9xA/default.jpg","False","False","Listen to WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?, out now: http://smarturl.it/BILLIEALBUM Directed by: Rich LeeProduction Company: Drive Studios A note from Billie: right now there are millions of people all over the world begging our leaders to pay attention. our earth is warming up at an unprecedented rate, icecaps are melting, our oceans are rising, our wildlife is being poisoned and our forests are burning. on september 23rd, the UN will host the 2019 Climate Action Summit to discuss how to tackle these issues. the clock is ticking. on friday september 20th and friday september 27th you can make your voice be heard. take it to the streets. #climatestrike https://globalclimatestrike.netFollow Billie Eilish:Facebook: https://www.facebook.com/billieeilishInstagram: https://www.instagram.com/billieeilishTwitter: https://twitter.com/billieeilishYouTube: https://www.youtube.com/BillieEilishEmail: http://smarturl.it/BillieEilishEmailStore: http://smarturl.it/BillieEilishStoreMusic video by Billie Eilish performing all the good girls go to hell. © 2019 Darkroom/Interscope Recordshttp://vevo.ly/hrf8uY"
"iQqjRPJF-W4","【海の珍味たち】世の中にはいろいろな水産物があるようです！！！","2019-09-05T09:00:10.000Z","UCDJ_L7aJsijdUKXQgy7GXhA","へんな魚おじさんの寝言","24","☆第一回 珍味ご紹介の動画はこちら！https://youtu.be/H2xV8QMULCc動画をご覧いただきありがとうございます！ぜひチャンネル登録と高評価を宜しくお願いします！☆Twitter ➡︎ https://twitter.com/_Sakana_Ojisanお魚クイズや豊浜魚ひろばの情報を発信しています！☆Instagram ➡︎ https://www.instagram.com/_sakana_ojisan/?hl=ja魚ひろばにお越しいただいた方との写真を載せています！☆ヒゲの兄貴のTwitter ➡︎ https://twitter.com/marukan_aichi?s=17☆お便り・プレゼントはこちら〒153-0042東京都目黒区青葉台3-6-28住友不動産青葉台タワー2F 株式会社Kiii「へんな魚おじさん」宛もしくは「ヒゲの兄貴」宛(※生物、冷蔵便はお受取ができません)(※住所をお借りしています！所属ではございません！)(※魚ひろば宛に宅配便で送ることはご遠慮ください。YouTube活動とは関係ないのでお店のご迷惑になってしまいます。ひろばにお越しいただいた際は直接受け取らせていただきます！)☆お仕事・取材等のご依頼はこちらまで！hensakaojisan@gmail.comそれじゃ！バイバイッ！！","19.13.09","へんな魚おじさん|きまぐれクック|kimagurecook|かねこ|kaneko|南知多|内海|河和|名古屋|魚市場|さかな広場|fish|japanese|ヒゲの兄貴|お魚クイズ|珍味|魚醤|いしる|イカ|イワシ|しょっつる|ハタハタ|干物|わさびマヨネーズ|鮒寿司|琵琶湖産|ニギス|サザエ|塩から|海産物","246534","5295","108","582","https://i.ytimg.com/vi/iQqjRPJF-W4/default.jpg","False","False","☆第一回 珍味ご紹介の動画はこちら！https://youtu.be/H2xV8QMULCc動画をご覧いただきありがとうございます！ぜひチャンネル登録と高評価を宜しくお願いします！☆Twitter ➡︎ https://twitter.com/_Sakana_Ojisanお魚クイズや豊浜魚ひろばの情報を発信しています！☆Instagram ➡︎ https://www.instagram.com/_sakana_ojisan/?hl=ja魚ひろばにお越しいただいた方との写真を載せています！☆ヒゲの兄貴のTwitter ➡︎ https://twitter.com/marukan_aichi?s=17☆お便り・プレゼントはこちら〒153-0042東京都目黒区青葉台3-6-28住友不動産青葉台タワー2F 株式会社Kiii「へんな魚おじさん」宛もしくは「ヒゲの兄貴」宛(※生物、冷蔵便はお受取ができません)(※住所をお借りしています！所属ではございません！)(※魚ひろば宛に宅配便で送ることはご遠慮ください。YouTube活動とは関係ないのでお店のご迷惑になってしまいます。ひろばにお越しいただいた際は直接受け取らせていただきます！)☆お仕事・取材等のご依頼はこちらまで！hensakaojisan@gmail.comそれじゃ！バイバイッ！！"
"HLQyZQ_yCy8","道路の溝で保護した子猫をもう一度病院で検査してみたら...","2019-09-05T09:00:03.000Z","UCIDOHrFd4wl8P6pPyPKlG2A","タイピー日記/taipi","15","前回お医者さんからもらった薬が切れたのでもう一度病院で検査しに行きました。どんな結果になるのでしょうか？前回の動画↓https://www.youtube.com/channel/UCIDOHrFd4wl8P6pPyPKlG2A保護した時の動画↓https://www.youtube.com/watch?v=X1pTWUa4MkQ&t=57s動物系の動画↓https://www.youtube.com/watch?v=AQSzFhzeZEA","19.13.09","子猫 保護 救出 スズメ|トンビ|タイピー日記|動物救出 生き物|animals cat|kitty cat","268373","4205","75","213","https://i.ytimg.com/vi/HLQyZQ_yCy8/default.jpg","False","False","前回お医者さんからもらった薬が切れたのでもう一度病院で検査しに行きました。どんな結果になるのでしょうか？前回の動画↓https://www.youtube.com/channel/UCIDOHrFd4wl8P6pPyPKlG2A保護した時の動画↓https://www.youtube.com/watch?v=X1pTWUa4MkQ&t=57s動物系の動画↓https://www.youtube.com/watch?v=AQSzFhzeZEA"
"kOW4tBn83JY","【公式】『ポケットモンスター ソード・シールド』NEWS #04　ポケモンキャンプ・着せ替え篇","2019-09-04T22:25:21.000Z","UC_SI1j1d8vJo_rYMV5o_dRg","ポケモン公式YouTubeチャンネル","20","シリーズ完全新作『ポケットモンスター ソード』『ポケットモンスター シールド』11月15日（金）発売！予約受け付け中！チャンピオンを目指す冒険の最中に、着せ替えやメイクも楽しもう！「ポケモンキャンプ」では、手持ちのポケモンたちの新たな一面が発見できるかも!?『ポケットモンスター ソード』『ポケットモンスター シールド』公式サイト：　https://www.pokemon.co.jp/ex/sword_shield/#ポケモン #ポケットモンスター #ポケモン剣盾©2019 Pokémon. ©1995-2019 Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。Nintendo Switchのロゴ・Nintendo Switchは任天堂の商標です。※ゲーム画面はすべて開発中のものです。","19.13.09","ポケモン|ぽけもん|Pokémon|Pokemon|ポケットモンスター|ピカチュウ|イーブイ|コイキング|ミミッキュ|ヤドン|メタモン|レッツゴー|Let’s GO!|ポケモンクエスト|ポケモンGO|Pokémon GO|アニポケ|ポケんち|ポケモン映画|ポケカ|だいすきクラブ|ポケモンセンター|ゲーム|歌|うた|アニメ|映画|カード|グッズ|ポケモン剣盾|剣盾|ソード|シールド|新作|ウッウ|ポットデス|キャンプ|マホイップ|カレーライス|カレー図鑑|ワイルドエリア|着せ替え|ブティック|メイク|リーグカード|カードメーカー|YY通信|マジカル交換|剣盾再生リスト","771670","0","0","0","https://i.ytimg.com/vi/kOW4tBn83JY/default.jpg","True","True","シリーズ完全新作『ポケットモンスター ソード』『ポケットモンスター シールド』11月15日（金）発売！予約受け付け中！チャンピオンを目指す冒険の最中に、着せ替えやメイクも楽しもう！「ポケモンキャンプ」では、手持ちのポケモンたちの新たな一面が発見できるかも!?『ポケットモンスター ソード』『ポケットモンスター シールド』公式サイト：　https://www.pokemon.co.jp/ex/sword_shield/#ポケモン #ポケットモンスター #ポケモン剣盾©2019 Pokémon. ©1995-2019 Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。Nintendo Switchのロゴ・Nintendo Switchは任天堂の商標です。※ゲーム画面はすべて開発中のものです。"
"STDWyhZTO6o","彼氏にキスをしまくったらどんな反応をする？","2019-09-04T10:00:04.000Z","UCh1K2JtxIZLnUaTPlxPPzjw","JULIDY","24","ずっとやってみたかったドッキリ🥰🥰🥰サブチャンネル「JULIDY LIFE」はこちらから☟https://www.youtube.com/channel/UCEXkl-XyMxesCz2nTACFGrg今日も見てくれてありがとう！！動画が良いと思ったらチャンネル登録よろしくね♡みなさんの意見をコメントでおまちしております！#JULIDY でTwitterやInstagramで投稿してね！！《お手紙などの送り先はこちら》〒106-6137 東京都港区六本木 6-10-1六本木ヒルズ森タワー 37階UUUM株式会社 JULIDY宛《SNS》👦🏻CODY(コーディ)【Twitter】https://mobile.twitter.com/kkykr5h【Instagram】https://instagram.com/cody.1222/👧🏻JULIA(ジュリア)【Twitter】https://mobile.twitter.com/JulijuliaMj【Instagram】https://instagram.com/julia.c.0209/《動画で使っている機材はこちら》Goprohttps://amzn.to/2l1rBlmデジカメhttps://amzn.to/2JrVhqtPanasonic 一眼ミラーレスhttps://amzn.to/2MfvKP0Sony 一眼ミラーレスhttps://amzn.to/2JxitDX※上記製品リンクURLはAmazonアソシエイトのリンクを使用しています。お仕事のご依頼はこちらからお願いいたします。http://www.uuum.co.jp/inquiry_promotion------------------------------------------------------------------------------ 楽曲提供：Production Music by http://www.epidemicsound.com ------------------------------------------------------------------------------","19.13.09","JULIDY|ジュリディ|ジュリディー|カップル|彼氏|彼女|キス|キス迫る|付き合う|恋愛|同棲|ラブラブ|ジュリア|コーディ|マリオカート|ゲーム|ドッキリ|反応|リアクション|カップルドッキリ|夫婦|楽しい|面白い|可愛い|サプライズ","369268","9618","528","526","https://i.ytimg.com/vi/STDWyhZTO6o/default.jpg","False","False","ずっとやってみたかったドッキリ🥰🥰🥰サブチャンネル「JULIDY LIFE」はこちらから☟https://www.youtube.com/channel/UCEXkl-XyMxesCz2nTACFGrg今日も見てくれてありがとう！！動画が良いと思ったらチャンネル登録よろしくね♡みなさんの意見をコメントでおまちしております！#JULIDY でTwitterやInstagramで投稿してね！！《お手紙などの送り先はこちら》〒106-6137 東京都港区六本木 6-10-1六本木ヒルズ森タワー 37階UUUM株式会社 JULIDY宛《SNS》👦🏻CODY(コーディ)【Twitter】https://mobile.twitter.com/kkykr5h【Instagram】https://instagram.com/cody.1222/👧🏻JULIA(ジュリア)【Twitter】https://mobile.twitter.com/JulijuliaMj【Instagram】https://instagram.com/julia.c.0209/《動画で使っている機材はこちら》Goprohttps://amzn.to/2l1rBlmデジカメhttps://amzn.to/2JrVhqtPanasonic 一眼ミラーレスhttps://amzn.to/2MfvKP0Sony 一眼ミラーレスhttps://amzn.to/2JxitDX※上記製品リンクURLはAmazonアソシエイトのリンクを使用しています。お仕事のご依頼はこちらからお願いいたします。http://www.uuum.co.jp/inquiry_promotion------------------------------------------------------------------------------ 楽曲提供：Production Music by http://www.epidemicsound.com ------------------------------------------------------------------------------"
"yd_EDKGKyzg","PRODUCE 101 JAPANㅣ大阪ㅣ【今西 正彦(Imanishi Masahiko)】ダンスが大好きです！ㅣ@自己紹介_1分PR","2019-09-04T02:00:08.000Z","UC-smiHPuMela07NTmpF6hZw","PRODUCE 101 JAPAN","24","PRODUCE 101 JAPANㅣ大阪ㅣ【今西 正彦(Imanishi Masahiko)】ダンスが大好きです！ㅣ@自己紹介_1分PR国民プロデューサーの皆様、あなたの推しMENに投票してください！■PRODUCE 101 JAPAN 初放送9/25(水) 深夜０:01〜TBS9/26(木) 21:00 ~ GYAO!https://gyao.yahoo.co.jp/special/produce101/?source=external.p101_hp■公式サイト ：https://produce101.jp■公式twitter ：@produce101jp■公式instagram ：produce101japan_official■公式youtube ：http://www.youtube.com/c/PRODUCE101JAPAN #PRODUCE101JAPAN #国民プロデューサー #日プ #101練習生 #オーディション #国民投票 #ボーイズグループ #ツカメ #パフォーマンス #プデュ #プデュジャパン #プデュ日本","19.13.09","PRODUCE101|wannaone|IZONE|I.O.I|EXO|EXILE|TWICE|BIGBANG|防弾少年団|SHINEE|SEVENTEEN|IZ*ONE|スーパージュニア|PRODUCE101JAPAN|令和|イケメン|2019|BTS|ナイナイ|ナインティナイン|プデュ|X1|日プ|プデュジャパン","455102","14680","1225","2502","https://i.ytimg.com/vi/yd_EDKGKyzg/default.jpg","False","False","PRODUCE 101 JAPANㅣ大阪ㅣ【今西 正彦(Imanishi Masahiko)】ダンスが大好きです！ㅣ@自己紹介_1分PR国民プロデューサーの皆様、あなたの推しMENに投票してください！■PRODUCE 101 JAPAN 初放送9/25(水) 深夜０:01〜TBS9/26(木) 21:00 ~ GYAO!https://gyao.yahoo.co.jp/special/produce101/?source=external.p101_hp■公式サイト ：https://produce101.jp■公式twitter ：@produce101jp■公式instagram ：produce101japan_official■公式youtube ：http://www.youtube.com/c/PRODUCE101JAPAN #PRODUCE101JAPAN #国民プロデューサー #日プ #101練習生 #オーディション #国民投票 #ボーイズグループ #ツカメ #パフォーマンス #プデュ #プデュジャパン #プデュ日本"
"zq2HLQVdfbE","【漫画】元先輩が突然家に訪問し「お前の部屋にカメラをセットさせて欲しい」と謝礼金と共にお願いされた。→後日、男４人がうちに押しかけてきて...","2019-09-04T02:45:01.000Z","UC4T-dSpkAT8xGprFjXpBeMw","エトラちゃんは見た!","1","今回のお話は！【突然監視カメラをセットさせて欲しいと頼んできた前職場の先輩達。後日、追加である兄弟を連れてきた先輩達は、隣の部屋に乗り込んで行った...】チャンネル登録もよろしくお願いします→https://www.youtube.com/channel/UC4T-dSpkAT8xGprFjXpBeMw?sub_confirmation=1高評価やコメントをいただけると嬉しいです。毎日更新です。よろしくお願いします。エトラちゃん公式アカウントです！フォローしてもらえると嬉しいです...FaceBook：https://www.facebook.com/エトラちゃんは見た-2329144710675302Twitter：https://twitter.com/etrachan8mitaInstagram：https://www.instagram.com/etrachanhamita/お手伝いいただいた声優さん。声優：大村咲樹（https://twitter.com/Jibafunew15 ）甘茶の音楽工房http://amachamusic.chagasi.comYouTubeオーディオライブラリhttps://www.youtube.com/audiolibrary/#漫画　#マンガ　#衝撃体験　#修羅場　#不倫","19.13.09","漫画|マンガ|エトラちゃんは見た！|アニメ|衝撃|実話|修羅場|不倫|浮気|復讐|カメラ","510607","3458","191","202","https://i.ytimg.com/vi/zq2HLQVdfbE/default.jpg","False","False","今回のお話は！【突然監視カメラをセットさせて欲しいと頼んできた前職場の先輩達。後日、追加である兄弟を連れてきた先輩達は、隣の部屋に乗り込んで行った...】チャンネル登録もよろしくお願いします→https://www.youtube.com/channel/UC4T-dSpkAT8xGprFjXpBeMw?sub_confirmation=1高評価やコメントをいただけると嬉しいです。毎日更新です。よろしくお願いします。エトラちゃん公式アカウントです！フォローしてもらえると嬉しいです...FaceBook：https://www.facebook.com/エトラちゃんは見た-2329144710675302Twitter：https://twitter.com/etrachan8mitaInstagram：https://www.instagram.com/etrachanhamita/お手伝いいただいた声優さん。声優：大村咲樹（https://twitter.com/Jibafunew15 ）甘茶の音楽工房http://amachamusic.chagasi.comYouTubeオーディオライブラリhttps://www.youtube.com/audiolibrary/#漫画　#マンガ　#衝撃体験　#修羅場　#不倫"
"9e8mj3r8_4I","[BE ORIGINAL] X1(엑스원) 'FLASH' (4K)","2019-09-04T11:30:30.000Z","UCEIi7zFR_wE23jFncVtd6-A","STUDIO CHOOM [스튜디오 춤]","24","[BE ORIGINAL] X1 'FLASH' 4K UHD[비 오리지널] 엑스원 'FLASH' 4K UHD데뷔 하자마자 역대급 퍼포먼스 찍고 간X1의 'FLASH' 완전체 BE ORIGINAL!블랙+레드+엑스원 조합이면 말 다했지ㅠㅠㅠㅠM2(엠투)의 댄스 채널#StudioCHOOM l #스튜디오춤Facebook:  https://www.facebook.com/StudioCHOOMInstagram: https://www.instagram.com/studio_choom/","19.13.09","M2|엠투|스튜디오 춤|스춤|Studio choom|COVERS|커버스|DANCE THE X|댄스 더 엑스|댄스|DANCE|비 오리지널|BE ORIGINAL|커버|COVER|x1|엑스원|플래시|flash|한승우|조승연|김우석|김요한|이한결|차준호|손동표|강민희|이은상|송형준|남도현","2074480","165305","1017","4405","https://i.ytimg.com/vi/9e8mj3r8_4I/default.jpg","False","False","[BE ORIGINAL] X1 'FLASH' 4K UHD[비 오리지널] 엑스원 'FLASH' 4K UHD데뷔 하자마자 역대급 퍼포먼스 찍고 간X1의 'FLASH' 완전체 BE ORIGINAL!블랙+레드+엑스원 조합이면 말 다했지ㅠㅠㅠㅠM2(엠투)의 댄스 채널#StudioCHOOM l #스튜디오춤Facebook:  https://www.facebook.com/StudioCHOOMInstagram: https://www.instagram.com/studio_choom/"
"14hj30yYwHo","最強の新型ターミネーターREV-9がヤバすぎる！映画『ターミネーター：ニュー・フェイト』予告編","2019-09-03T20:00:02.000Z","UCDHBN6c7uHLyjZcxGdChZWA","moviecollectionjp","1","▶▶ムビコレのチャンネル登録はこちら▶▶http://goo.gl/ruQ5N7伝説の大ヒット映画『ターミネーター2』の正統な続編『ターミネーター：ニュー・フェイト』。リーズの伝説的キャストであるアーノルド・シュワルツェネッガーとリンダ・ハミルトンの最強タッグ、そして、伝説の生みの親でありながら、シリーズ最大のヒット作『ターミネーター2』(日本興行収入95億円)以降、シリーズへの直接的な関与がなかったジェームズ・キャメロンが製作に復帰!更に『デッドプール』の大ヒットで世界中を驚かせたティム・ミラーがメガホンを取るという、ハリウッドを代表するヒットメーカーと注目の実力派監督の奇跡のタッグが実現！公開された新予告には、女性を守るグレース、そしてサラ・コナーとT-800たちと、人類の新たな驚異REV-9による壮絶なバトルが映し出される。本映像の注目は、やはりなんといってもこれまで誰も見たこともないほどの大迫力なアクションと壮絶なバトルシーン。それぞれのキャラクターの特性を生かしたグレースとREV-9の攻防は、かつてない程激しい。リンダ・ハミルトンは「1991年と比べて、全てが大規模になっているのに驚いたわ!」と本作の撮影規模の大きさに驚きを隠さない。特に何度倒されても執拗に迫るREV-9の姿は、狂気すら感じさせ、映画史に新たな名を刻む名ヴィラン誕生の予感を匂わす。『デット・プール』(16)で世界を虜にした本作の監督のティム・ミラーは、REV-9に関して「彼は新作のターミネーターの顔だ。恐ろしく迅速で危険だが、同時に人好きのするキャラクターなんだ。」と語り、これまでのターミネーターシリーズには似つかわしくない特性を語る。ターミネーターと言えば、T-800や『T2』に登場したT-1000など、笑顔を見せない無機質な雰囲気が特徴だが、確かに映像の中で時折見せる彼の優しい笑顔は、どうみても生身の人間にしか見えない。戦闘能力だけでなく、より人間の雰囲気を持った最強の敵を相手に、サラたちは如何に立ち向かうのか？2019年11月8日公開","19.13.09","映画|ムビコレ|movie|film|hollywood|movie collection|japan|japanese|アーノルド・シュワルツネッガー|リンダ・ハミルトン|マッケンジー・デイヴィス|ナタリア・レイエス|ガブリエル・ルナ|ディエゴ・ボネータ|ジェームズ・キャメロン|ターミネーター：ニュー・フェイト|ターミネーター|ニュー・フェイト|Terminator: Dark Fate","2035376","8971","447","1531","https://i.ytimg.com/vi/14hj30yYwHo/default.jpg","False","False","▶▶ムビコレのチャンネル登録はこちら▶▶http://goo.gl/ruQ5N7伝説の大ヒット映画『ターミネーター2』の正統な続編『ターミネーター：ニュー・フェイト』。リーズの伝説的キャストであるアーノルド・シュワルツェネッガーとリンダ・ハミルトンの最強タッグ、そして、伝説の生みの親でありながら、シリーズ最大のヒット作『ターミネーター2』(日本興行収入95億円)以降、シリーズへの直接的な関与がなかったジェームズ・キャメロンが製作に復帰!更に『デッドプール』の大ヒットで世界中を驚かせたティム・ミラーがメガホンを取るという、ハリウッドを代表するヒットメーカーと注目の実力派監督の奇跡のタッグが実現！公開された新予告には、女性を守るグレース、そしてサラ・コナーとT-800たちと、人類の新たな驚異REV-9による壮絶なバトルが映し出される。本映像の注目は、やはりなんといってもこれまで誰も見たこともないほどの大迫力なアクションと壮絶なバトルシーン。それぞれのキャラクターの特性を生かしたグレースとREV-9の攻防は、かつてない程激しい。リンダ・ハミルトンは「1991年と比べて、全てが大規模になっているのに驚いたわ!」と本作の撮影規模の大きさに驚きを隠さない。特に何度倒されても執拗に迫るREV-9の姿は、狂気すら感じさせ、映画史に新たな名を刻む名ヴィラン誕生の予感を匂わす。『デット・プール』(16)で世界を虜にした本作の監督のティム・ミラーは、REV-9に関して「彼は新作のターミネーターの顔だ。恐ろしく迅速で危険だが、同時に人好きのするキャラクターなんだ。」と語り、これまでのターミネーターシリーズには似つかわしくない特性を語る。ターミネーターと言えば、T-800や『T2』に登場したT-1000など、笑顔を見せない無機質な雰囲気が特徴だが、確かに映像の中で時折見せる彼の優しい笑顔は、どうみても生身の人間にしか見えない。戦闘能力だけでなく、より人間の雰囲気を持った最強の敵を相手に、サラたちは如何に立ち向かうのか？2019年11月8日公開"
"zpwFRJdpVaM","【漫画】コトメ「それ私のほうが似合う！」好き放題私物を奪う盗人コトメにしびれを切らして、あるもので身をかためた結果…","2019-09-04T09:33:35.000Z","UCSSkv6tmPpi8d1IrWegypsA","モナ・リザの戯言","1","今回の漫画の主人公は盗人コトメのワサビに私物を奪われ続けるソラ。「私のほうが似合うからよこせ」と傍若無人ぶりが甚だしいワサビ。旦那のコウジに訴えるも「気にしすぎ」と言われ…しびれを切らしたソラは、自ら作戦を立て、あるもので身を固めてコトメの前に登場！！『モナ・リザの戯言』ではこれからも体験談を元にしたスカッと爽快な漫画をたくさん投稿していきますので、チャンネル登録お願いします！http://www.youtube.com/channel/UCSSkv6tmPpi8d1IrWegypsA?sub_confirmation=1皆様からのコメントもたくさんお待ちしております！是非ともチャンネル登録と高評価もお願いします！次回の漫画もお楽しみに！モナ・リザより今回の漫画動画にご協力頂いたクリエーターの皆様作画　irohacya声優　有村編集　preTTy_cut_ABGM　Batch / こんとどぅふぇ HiLi / 甘茶の音楽工房OP, ED　Ayamumin / Batch監督　モナ・リザ（ @monalisatalk ）『モナ・リザの戯言』では、動画制作にご協力頂けるイラストレーター・漫画家・絵師様を常時募集しております！ご興味ある方は、過去作品やマンガ動画の制作実績・希望単価を明記の上、モナ・リザTwitterのDMまでご連絡下さい。","19.13.09","漫画|マンガ|漫画動画|マンガ動画|アニメ|声優|モナリザ|実話|スカッと|ソラちゃん","217092","2840","68","395","https://i.ytimg.com/vi/zpwFRJdpVaM/default.jpg","False","False","今回の漫画の主人公は盗人コトメのワサビに私物を奪われ続けるソラ。「私のほうが似合うからよこせ」と傍若無人ぶりが甚だしいワサビ。旦那のコウジに訴えるも「気にしすぎ」と言われ…しびれを切らしたソラは、自ら作戦を立て、あるもので身を固めてコトメの前に登場！！『モナ・リザの戯言』ではこれからも体験談を元にしたスカッと爽快な漫画をたくさん投稿していきますので、チャンネル登録お願いします！http://www.youtube.com/channel/UCSSkv6tmPpi8d1IrWegypsA?sub_confirmation=1皆様からのコメントもたくさんお待ちしております！是非ともチャンネル登録と高評価もお願いします！次回の漫画もお楽しみに！モナ・リザより今回の漫画動画にご協力頂いたクリエーターの皆様作画　irohacya声優　有村編集　preTTy_cut_ABGM　Batch / こんとどぅふぇ HiLi / 甘茶の音楽工房OP, ED　Ayamumin / Batch監督　モナ・リザ（ @monalisatalk ）『モナ・リザの戯言』では、動画制作にご協力頂けるイラストレーター・漫画家・絵師様を常時募集しております！ご興味ある方は、過去作品やマンガ動画の制作実績・希望単価を明記の上、モナ・リザTwitterのDMまでご連絡下さい。"
